income,debt,credit_score,employment_years,credit_limit,credit_used,default
48732,7168,709,8.6,13563,8523,0
17799,9370,722,1.7,8823,3398,0
25034,10762,585,0.5,12874,12874,1
73317,48547,637,3.7,8518,4209,0
70423,28490,563,1.9,13037,1085,0
38750,28218,595,6.8,9846,9846,1
26618,17961,677,2.3,17495,8488,0
26464,5465,600,4.4,5580,5580,0
39185,12924,626,1.5,2867,2867,0
72165,29039,504,0.9,5007,5007,1
85558,4882,763,2.0,20915,20915,0
36391,22231,701,3.7,8882,5893,0
24536,85655,729,4.3,10556,1309,1
57567,31240,779,3.5,4734,220,0
29908,41408,567,17.7,10362,6947,1
35920,15909,614,4.7,4837,2024,0
108572,28980,461,10.7,5361,4493,1
80521,7523,850,0.5,7467,2373,0
53895,25253,635,0.3,13515,2224,0
22853,22550,754,1.5,14564,2468,0
55650,16847,526,0.6,14844,2677,0
92744,38285,750,3.0,3256,3256,0
39129,8682,836,2.9,9851,8236,0
110268,11503,644,3.4,8624,1657,0
106473,14420,549,5.5,3386,1873,0
133018,5862,636,14.2,10008,6913,0
58873,16019,427,8.4,8306,8306,1
69733,3377,646,0.5,14158,12499,0
114521,30871,732,1.7,10476,1993,0
64115,13868,646,1.2,6738,6738,0
36289,8807,622,0.8,18921,994,0
37454,6853,703,3.1,2090,2090,0
56564,11074,710,3.2,9462,7618,0
22599,23170,484,1.0,2881,757,1
44983,20706,659,5.0,5226,5226,0
94649,7597,850,5.3,14291,14291,0
13164,6790,516,0.1,4056,4056,1
123092,22596,641,2.0,3653,2062,0
96127,7496,844,8.8,52437,4623,0
37203,14016,760,2.9,3822,3822,0
67917,14750,599,1.7,31425,1789,0
49113,17148,671,1.2,8773,4178,0
102539,26546,650,1.1,6854,6854,0
88398,4864,575,0.4,14717,1280,0
21162,2896,643,6.8,25226,6629,0
69728,8485,622,0.4,4437,1013,0
43331,56456,661,1.4,6925,2102,0
51519,67355,575,0.2,17905,3121,1
31669,57811,522,6.1,12108,7803,1
139928,11449,646,0.2,21404,2616,0
91495,3211,822,1.5,14194,5503,0
31449,2050,658,3.4,35093,2648,0
22010,8174,617,2.1,11215,3049,0
38894,11402,725,1.3,11560,11560,0
63621,37816,634,1.3,12397,1745,0
56620,26749,837,6.4,8958,8958,0
103972,16025,650,14.6,17920,4910,0
78744,6556,720,1.7,11683,2928,0
87706,6194,575,0.2,17184,1643,0
59642,16372,700,0.1,19171,1752,0
21299,23333,678,5.7,13359,2528,0
43590,18279,644,3.2,14062,4294,0
92601,5839,600,6.1,4879,4879,0
47529,22483,586,4.8,6733,3751,0
66294,18783,678,9.5,17861,3984,0
40488,5673,713,8.7,26810,4557,0
26426,7133,637,6.2,2545,2545,0
45524,23174,679,2.6,6651,6651,0
59008,11074,646,1.5,10062,1411,0
33077,47635,660,2.8,5348,3813,1
42556,19948,630,2.8,5565,5565,0
27898,9052,652,3.8,13800,1503,0
95947,13251,850,0.8,29940,5255,0
41082,14055,681,4.3,2387,2387,0
117202,7460,715,2.4,8784,2951,0
122669,6438,694,3.9,13688,13688,0
46694,23415,624,1.1,17088,5080,0
26767,26271,779,2.3,12374,12374,0
14023,21656,621,0.9,33961,4940,1
20268,44903,756,8.3,10099,7437,1
21498,8661,617,2.7,24795,2923,0
112093,50992,554,1.0,6295,2953,0
52549,6498,687,0.2,10307,7104,0
61930,5942,540,4.5,4235,4235,1
12936,3268,704,1.0,18594,8419,0
23890,9352,531,18.3,9097,6898,1
83470,8929,618,3.1,12714,1476,0
58225,20348,507,1.4,7948,2379,1
44877,16238,850,4.3,14921,10561,0
68796,5144,485,1.3,13072,843,0
130807,9758,651,6.9,4933,4933,0
42932,9925,764,1.5,5137,4444,0
51104,3227,754,17.8,9707,9707,0
55026,6095,735,3.7,15704,7151,0
205925,7211,618,7.4,36462,2704,0
13910,42062,785,0.3,12235,2596,1
73861,15571,741,1.7,20036,3070,0
45758,22691,671,5.3,3200,3200,0
68876,4028,674,4.3,40500,619,0
33043,34730,620,0.9,15123,5663,0
47602,37831,559,1.8,9559,2220,1
75120,2701,774,1.2,8819,5836,0
317345,7599,781,3.8,4559,4559,0
79604,19863,562,1.7,5570,1101,0
29471,22371,635,1.5,37696,4007,0
